,Date,Open,High,Low,Close,Volume
112,1986-08-21,0.06434454768896103,0.06541688486835212,0.06434454768896103,0.06434454768896103,49536000
113,1986-08-22,0.06434450722756431,0.06488067548010418,0.062199217514150466,0.06327217072248459,5760000
114,1986-08-25,0.06327217072248459,0.06327217072248459,0.062199217514150466,0.06327217072248459,2419200
115,1986-08-26,0.06327217286165536,0.06327217286165536,0.06273600459098816,0.06273600459098816,10857600
116,1986-08-27,0.06273600459098816,0.06327217286165536,0.06219921961704573,0.06273600459098816,9532800
117,1986-08-28,0.06273600459098816,0.06327217286165536,0.06273600459098816,0.06273600459098816,3427200
118,1986-08-29,0.06273600561454926,0.06327217389396424,0.06005454751418907,0.06112688407301903,25430400
119,1986-09-02,0.06112688686495184,0.06112688686495184,0.05871412719625148,0.05951838195323944,5212800
120,1986-09-03,0.05898220131587628,0.05898220131587628,0.05630136035693223,0.05790986493229866,18316800
121,1986-09-04,0.05898220999304257,0.06273600459098816,0.05898220999304257,0.06273600459098816,39427200
122,1986-09-05,0.06273598718821101,0.06541682779788971,0.062199202363171086,0.06541682779788971,26352000
123,1986-09-08,0.0654168222926263,0.06595299036943991,0.06488065421581268,0.06488065421581268,9619200
124,1986-09-09,0.0648806577178774,0.06756149824664924,0.0648806577178774,0.06595299392938614,37526400
125,1986-09-10,0.06595299036943991,0.06648915844625351,0.06488065421581268,0.06488065421581268,10886400
126,1986-09-11,0.06488065482172241,0.0654168229035432,0.0621991977095604,0.062199197709560394,35654400
127,1986-09-12,0.062199238133531516,0.06273602326727293,0.06059073284268379,0.06059073284268379,24451200
128,1986-09-15,0.060590728325064486,0.06166306510567665,0.05951839154445232,0.06166306510567665,22492800
129,1986-09-16,0.06166306510567665,0.062199233495982734,0.060590728325064486,0.06166306510567665,5184000
130,1986-09-17,0.0616630492616106,0.06434450722756431,0.06112688100907074,0.06327217072248459,8035200
131,1986-09-18,0.06327218339521366,0.0648806884749993,0.06327218339521366,0.06380835175514221,5356800
132,1986-09-19,0.06380835175514221,0.06434452011507076,0.06327218339521366,0.06380835175514221,2505600
133,1986-09-22,0.06380833897502444,0.06380833897502444,0.06327217072248459,0.06327217072248459,4492800
134,1986-09-23,0.06327221050956994,0.06488071627865657,0.06327221050956994,0.06434454768896103,5961600
135,1986-09-24,0.06434452268557415,0.06434452268557415,0.06327218592287821,0.0635402724146843,4780800
136,1986-09-25,0.06354023691830124,0.06380831865808081,0.0621991977095604,0.062199197709560394,5155200
137,1986-09-26,0.0621991977095604,0.06273598249443922,0.061663029627739604,0.062199197709560394,2332800
138,1986-09-29,0.062199238133531516,0.062199238133531516,0.06059073284268379,0.06059073284268379,6192000
139,1986-09-30,0.06059073284268379,0.06166306970324894,0.06059073284268379,0.06059073284268379,5184000
140,1986-10-01,0.06059070885214516,0.06166304528812493,0.0589822041981755,0.06005454063415527,32428800
141,1986-10-02,0.06005454063415527,0.06112687707013505,0.05951837241616539,0.06005454063415527,22723200
142,1986-10-03,0.06005456441240122,0.06112690127296637,0.06005456441240122,0.06059073284268379,14716800
143,1986-10-06,0.062199202363171086,0.0664891640417612,0.062199202363171086,0.06541682779788971,85334400
144,1986-10-07,0.06541683891923027,0.06809767998467153,0.06541683891923027,0.06675726175308228,59788800
145,1986-10-08,0.06675728226896077,0.06943811955601543,0.06595302740103304,0.06863386929035187,119606400
146,1986-10-09,0.06863383890269527,0.0723876325891467,0.06863383890269527,0.0707785114645958,92563200
147,1986-10-10,0.07077848730302327,0.07560461562293497,0.06970615138813512,0.07399611175060272,76752000
148,1986-10-13,0.07399613701057209,0.07399613701057209,0.0707785114645958,0.0707785114645958,27129600
149,1986-10-14,0.0713146682221139,0.0723876210349293,0.0713146682221139,0.07185083627700806,12873600
150,1986-10-15,0.07185084111623498,0.07560463445634301,0.07185084111623498,0.07506846636533737,63532800
151,1986-10-16,0.07506846636533737,0.07560463445634301,0.07453229827433175,0.07506846636533737,21859200
152,1986-10-17,0.07506848771954289,0.07774932433490811,0.07506848771954289,0.07721316069364548,124444800
153,1986-10-20,0.07721315576750551,0.07882165579319837,0.07560465113954992,0.07774931937456131,43545600
154,1986-10-21,0.07828550174366068,0.08096633851528168,0.07828550174366068,0.08096633851528168,112377600
155,1986-10-22,0.08096633851528168,0.0817705932285786,0.0804301748427681,0.08096633851528168,54576000
156,1986-10-23,0.08096633851528168,0.08150251139232181,0.08016209300651131,0.08096633851528168,70444800
157,1986-10-24,0.08096632853965909,0.08096632853965909,0.07828549209833605,0.08043016493320465,101376000
158,1986-10-27,0.08096632284767478,0.08311162143945694,0.08096632284767478,0.08311162143945694,125654400
159,1986-10-28,0.08311163213879338,0.08632864157907869,0.08311163213879338,0.08498821407556534,142646400
160,1986-10-29,0.08498820230222569,0.08525629328850554,0.08150249482268002,0.08257544785737991,53222400
161,1986-10-30,0.08257549582260627,0.08525634281094242,0.08203933194765707,0.08418400585651398,44380800
162,1986-10-31,0.08418395778150532,0.08525629412355369,0.08257544866617036,0.08311162143945694,63734400
163,1986-11-03,0.08364776144226364,0.08525627010443593,0.08364776144226364,0.08472009748220444,42192000
164,1986-11-04,0.08472010092190871,0.08793710917234421,0.08472010092190871,0.08793710917234421,54403200
165,1986-11-05,0.08793714192211681,0.0938356138832456,0.08740096907843344,0.09329944103956223,45100800
166,1986-11-06,0.09329942550634762,0.09758877072358708,0.09276326195645491,0.09544409811496735,72576000
167,1986-11-07,0.09544417044549111,0.09598034360623675,0.09329949621157137,0.09490800648927689,44323200
168,1986-11-10,0.09490794187378558,0.09490794187378558,0.0906179704185188,0.09115414321422577,28684800
169,1986-11-11,0.09169095009565353,0.09276328668583314,0.09169095009565353,0.09169095009565353,11894400
170,1986-11-12,0.09169095009565353,0.09383562327601276,0.09061798759764367,0.09169095009565353,34156800
171,1986-11-13,0.09169089660081137,0.09222705998082611,0.09008177134878047,0.09034985303878784,30211200
172,1986-11-14,0.09034988862292788,0.09115414321422577,0.08847329764474118,0.09115414321422577,18720000
173,1986-11-17,0.09115416049499693,0.09276328668583314,0.09008182390481732,0.09169095009565353,24307200
174,1986-11-18,0.0916908950734836,0.0922270584445673,0.08686476200819016,0.08686476200819016,59673600
175,1986-11-19,0.08686473698275014,0.09061790711262441,0.08686473698275014,0.09008174389600754,48729600
176,1986-11-20,0.09008178470452362,0.09705258160829544,0.09008178470452362,0.09705258160829544,98179200
177,1986-11-21,0.0975887792572388,0.10134257795597545,0.0975887792572388,0.100269615650177,91065600
178,1986-11-24,0.10026961183788134,0.10884891939952772,0.09705260276595247,0.10831275582313538,173836800
179,1986-11-25,0.10831274439141628,0.10992124415535136,0.10777657166708861,0.10938508063554764,95788800
180,1986-11-26,0.109385092180445,0.10992125575683735,0.10831275582313538,0.10831275582313538,38793600
181,1986-11-28,0.10831278941751132,0.10884895316020063,0.10563195229500927,0.10670427978038788,41328000
182,1986-12-01,0.10670423380207912,0.10724040651826211,0.10402339783473559,0.10455957055091858,40291200
183,1986-12-02,0.1050957515835762,0.10724042439680886,0.1050957515835762,0.1050957515835762,28771200
184,1986-12-03,0.10509567819975263,0.10616801385760277,0.10402334254190249,0.10429142415523529,35164800
185,1986-12-04,0.10429149038809958,0.10670424484941146,0.10348724503734547,0.10563191771507263,42508800
186,1986-12-05,0.10563192438914704,0.10616808799019253,0.1050957515835762,0.1050957515835762,107510400
187,1986-12-08,0.10509571813298618,0.10616805419829199,0.10241488257198285,0.10402338206768036,22665600
188,1986-12-09,0.10402343177685375,0.10455960466798621,0.10295109519911565,0.10348726809024811,16099200
189,1986-12-10,0.10348717931523688,0.10455951497308702,0.10241484365738673,0.10429142415523529,27590400
190,1986-12-11,0.10429149697748262,0.10563192438914704,0.10402341517695987,0.1050957515835762,11635200
191,1986-12-12,0.1050957541241437,0.1050957541241437,0.1013425812125206,0.1013425812125206,25286400
192,1986-12-15,0.10134260255906853,0.10187876628601134,0.09705263001754612,0.0986611396074295,50774400
193,1986-12-16,0.09919729155205625,0.10134259052194121,0.09919729155205625,0.09973346441984177,77299200
194,1986-12-17,0.09973347493983994,0.10134260121167182,0.09973347493983994,0.10080581158399582,23356800
195,1986-12-18,0.10080578924376817,0.1018787423534743,0.10026961643825129,0.10161066055297852,12672000
196,1986-12-19,0.10187870993706873,0.10509571813298618,0.10187870993706873,0.10402338206768036,56592000
197,1986-12-22,0.10402341517695987,0.10616808799019253,0.10402341517695987,0.1050957515835762,18316800
198,1986-12-23,0.10509581385974798,0.10616815090179443,0.10509581385974798,0.10616815090179443,23788800
199,1986-12-24,0.10616808630237204,0.10616808630237204,0.10563192270985026,0.10590000450611115,7027200
200,1986-12-26,0.10589999949865735,0.10670424484941146,0.10563191771507263,0.10563191771507263,3715200
201,1986-12-29,0.10563192694267588,0.10670425417068914,0.1013425812125206,0.1013425812125206,41702400
202,1986-12-30,0.10134251810607818,0.10295101715100402,0.10026955643393919,0.10241485387086868,25401600
203,1986-12-31,0.10241493151251001,0.10509576835459185,0.10241493151251001,0.10348726809024811,23356800
204,1987-01-02,0.1034871896356592,0.1045595254004497,0.10187868138621352,0.10241485387086868,12643200
205,1987-01-05,0.10241491046019491,0.109385092180445,0.10187873767927765,0.10831275582313538,48499200
206,1987-01-06,0.1083127543064463,0.11045742699103397,0.10777658153303699,0.10992125421762466,40032000
207,1987-01-07,0.10992125844947331,0.11581972986459732,0.10992125844947331,0.11581972986459732,60998400
208,1987-01-08,0.11635594914969306,0.12064592264517518,0.11635594914969306,0.1195729598402977,61488000
209,1987-01-09,0.11957288687137076,0.12493519399139233,0.11903672335239329,0.12439902126789093,63705600
210,1987-01-12,0.12439904648854815,0.133514527703056,0.12332671002866384,0.1324421912431717,128793600
211,1987-01-13,0.13136985753470878,0.13136985753470878,0.12654372205865913,0.12868839502334595,76320000
212,1987-01-14,0.12868839502334595,0.12922455866225466,0.12600754921522445,0.12868839502334595,69465600
213,1987-01-15,0.12868836084499213,0.1388761668224525,0.12868836084499213,0.13565915822982788,117014400
214,1987-01-16,0.1356591914182988,0.1356591914182988,0.12976072878796965,0.1324421912431717,65433600
215,1987-01-19,0.13244222778219403,0.13726773858070374,0.12976076458721247,0.13726773858070374,88243200
216,1987-01-20,0.1372676710457568,0.14262996888957166,0.1367314983294229,0.13941234350204468,95760000
217,1987-01-21,0.13941231432439932,0.14906395506079517,0.13673146971285235,0.14531077444553375,108489600
218,1987-01-22,0.14531078839897812,0.1603247272986231,0.14102145317675963,0.1597885638475418,116035200
219,1987-01-23,0.15978861949788553,0.16622263837880383,0.1447746753692627,0.1447746753692627,317894400
220,1987-01-26,0.1458469986042741,0.14906400775257955,0.1410214894840785,0.14745549857616425,116553600
221,1987-01-27,0.14745547399349013,0.15549860762428414,0.14745547399349013,0.15335394442081451,114105600
222,1987-01-28,0.15335400469254765,0.1560348508584366,0.14906404148742347,0.15389017760753632,76723200
223,1987-01-29,0.15389014278048432,0.15549863354784935,0.14423849863238394,0.14745549857616425,79228800
224,1987-01-30,0.14745550099248406,0.15710714529874373,0.14531082819180283,0.15683907270431519,104169600
225,1987-02-02,0.15683906199729267,0.15978859669667198,0.15657097101211548,0.15657097101211548,46915200
226,1987-02-03,0.15657101456889808,0.1581795241093369,0.1512093314416474,0.15389017760753632,59328000
227,1987-02-04,0.15389015774602832,0.1549624850285536,0.15228164841318836,0.15442632138729095,31737600
228,1987-02-05,0.15442628062481112,0.15549860762428414,0.1517454447170814,0.15335394442081451,42652800
229,1987-02-06,0.15335398108751175,0.1541582357339361,0.14691934562193956,0.14772360026836395,45619200
230,1987-02-09,0.14745550272611946,0.14745550272611946,0.14557892090685437,0.1463831663131714,136080000
231,1987-02-10,0.14638319677725012,0.1469193696975708,0.14316619607343528,0.1469193696975708,44668800
232,1987-02-11,0.14745553194698466,0.15389017760753632,0.14745553194698466,0.15389017760753632,60307200
233,1987-02-12,0.15389011218825446,0.1654183358110792,0.15389011218825446,0.16461408138275146,185731200
234,1987-02-13,0.1646141410743599,0.166758814191243,0.15925246748667884,0.16300565004348755,81763200
235,1987-02-17,0.16300572893935758,0.1646142207487508,0.15925254456598237,0.16407805681228638,70732800
236,1987-02-18,0.16407798765037265,0.16675882461173439,0.15335400469254765,0.15389017760753632,128592000
237,1987-02-19,0.1533539699868375,0.1533539699868375,0.1458469986042741,0.14745549857616425,317750400
238,1987-02-20,0.1474555679657178,0.1474555679657178,0.14370239346212405,0.14584706723690033,87897600
239,1987-02-23,0.1458470081190759,0.1571071529736584,0.1426299987608984,0.1549624800682068,125913600
240,1987-02-24,0.1549624750308136,0.16300562867480986,0.1549624750308136,0.16246944665908813,120816000
241,1987-02-25,0.16246939951199374,0.16541832610650903,0.15871561103783122,0.1597885638475418,65001600
242,1987-02-26,0.1597886468018091,0.17051263934357044,0.15657102010829715,0.1656865030527115,145209600
243,1987-02-27,0.16568642675687065,0.16675875372194324,0.1619332455610234,0.16461408138275146,37555200
244,1987-03-02,0.16461407172536435,0.16461407172536435,0.15871561103783122,0.1597885638475418,79516800
245,1987-03-03,0.1597885638475418,0.1613970726098312,0.15764326572662316,0.1597885638475418,81100800
246,1987-03-04,0.15978856519051912,0.17158487916622753,0.15925240173493155,0.17104871571063995,98179200
247,1987-03-05,0.17104865143183642,0.18284496097457995,0.17104865143183642,0.17909178137779236,128188800
248,1987-03-06,0.17909190553195906,0.18016425119259655,0.1742657701739671,0.17855574190616608,63561600
249,1987-03-09,0.17855573022838053,0.1790918938191077,0.1742657587767515,0.17533810436725616,38275200
250,1987-03-10,0.17533809323826108,0.18284506416682372,0.17480191127251593,0.1807003915309906,74102400
251,1987-03-11,0.18338115513324738,0.18445348182216562,0.18123648334636905,0.18338115513324738,43862400
252,1987-03-12,0.18338120576657443,0.18552587814561758,0.17909186100848815,0.1841854602098465,71337600
253,1987-03-13,0.18418557817971687,0.185525996974019,0.17372967463072786,0.17748285830020905,105120000
254,1987-03-16,0.1769466450757712,0.1769466450757712,0.1710488070952355,0.1764104813337326,88473600
255,1987-03-17,0.17641046047935469,0.183381269436856,0.17587429680069872,0.18230894207954407,54547200
256,1987-03-18,0.18338126968351023,0.1935690791357037,0.18338126968351023,0.19196058809757233,119347200
257,1987-03-19,0.19196047726168006,0.19571363925933838,0.1887434602247812,0.19571363925933838,62812800
258,1987-03-20,0.19571376723325942,0.19571376723325942,0.19249676650186098,0.1935690939426422,38246400
259,1987-03-23,0.1935689433396138,0.19624977826484358,0.19035194511114617,0.1922285258769989,67478400
260,1987-03-24,0.18767063029237346,0.1946414397924782,0.18767063029237346,0.1935690939426422,69609600
261,1987-03-25,0.19356908833132566,0.19464143415007576,0.19142441510287972,0.19276483356952667,33840000
262,1987-03-26,0.19276487799454167,0.1930329691132776,0.19088829539056548,0.19142445921897888,33379200
263,1987-03-27,0.19249674463758137,0.20107604432439885,0.19249674463758137,0.1967860907316208,120873600
264,1987-03-30,0.19678601114992064,0.20751060545444489,0.18981583116816148,0.20751060545444489,186134400
265,1987-03-31,0.20482914392454474,0.21233611325650545,0.20482914392454474,0.20751060545444489,125337600
266,1987-04-01,0.2075105822402806,0.21179992611982984,0.19410513540401364,0.19517748057842255,259430400
267,1987-04-02,0.1983951812380019,0.20804682536951155,0.1983951812380019,0.20375685393810272,159955200
268,1987-04-03,0.20375693286983504,0.21501709053697543,0.20375693286983504,0.21394476294517517,155606400
269,1987-04-06,0.21394470187111517,0.2144808655139585,0.20911919226742082,0.21287235617637634,98956800
270,1987-04-07,0.21287241814043736,0.21287241814043736,0.20161227881908417,0.20161227881908417,73728000
271,1987-04-08,0.20161214485951942,0.20965527763414352,0.20161214485951942,0.20751060545444489,106214400
272,1987-04-09,0.20751066178131153,0.20751066178131153,0.2021483631735026,0.20375685393810272,71568000
273,1987-04-10,0.20375688093394712,0.20536539032070963,0.20322071727471053,0.20509731769561768,43372800
274,1987-04-13,0.2048292112779131,0.2048292112779131,0.19732223947745758,0.19839519262313843,50256000
275,1987-04-14,0.1983952592074923,0.20482928002161854,0.19517763209700378,0.20161227881908417,87379200
276,1987-04-15,0.20322059397837983,0.20804672670933405,0.20322059397837983,0.20590142905712128,95961600
277,1987-04-16,0.20590151862361902,0.21555316237655012,0.2053653550564496,0.21126383543014526,188092800
278,1987-04-20,0.21126385562177932,0.21340851009543327,0.2048292110659203,0.2053653746843338,100310400
279,1987-04-21,0.20536522463415302,0.21019135639950526,0.20107588200275245,0.20858284831047058,113184000
280,1987-04-22,0.20858298077619916,0.2117999989973147,0.20858298077619916,0.21126383543014526,74678400
281,1987-04-23,0.21126383543014526,0.21340848969882292,0.20804681720902976,0.21126383543014526,48326400
282,1987-04-24,0.2112639739660732,0.21340862964110452,0.20858311755416087,0.21233630180358887,54172800
283,1987-04-27,0.21233630180358887,0.21394481196892395,0.20858311755416087,0.21233630180358887,53107200
284,1987-04-28,0.2123361683180474,0.22842245644772544,0.21019149558220715,0.22788627445697784,111081600
